3.1916	10	2.69137	6.8738
3.2016	10	2.69824	6.864
3.21161	10	2.7051	6.8542
3.22161	10	2.71195	6.8444
3.23162	10	2.71879	6.8346
3.24162	10	2.72562	6.8248
3.25163	10	2.73244	6.815
3.26163	10	2.73925	6.8052
3.27164	10	2.74605	6.7954
3.28164	10	2.75284	6.7856
3.29165	10	2.75962	6.7758
3.30165	10	2.76639	6.766
3.31166	10	2.77315	6.7562
3.32166	10	2.7799	6.7464
3.33167	10	2.78664	6.7366
3.34167	10	2.79338	6.7268
3.35168	10	2.8001	6.717
3.36168	10	2.80681	6.7072
3.37169	10	2.81351	6.6974
3.38169	10	2.8202	6.6876
3.3917	10	2.82689	6.6778
3.4017	10	2.83356	6.668
3.41171	10	2.84022	6.6582
3.42171	10	2.84688	6.6484
3.43172	10	2.85352	6.6386
3.44172	10	2.86015	6.6288
3.45173	10	2.86678	6.619
3.46173	10	2.87339	6.6092
3.47174	10	2.88	6.5994
3.48174	10	2.88659	6.5896
3.49175	10	2.89318	6.5798
3.50175	10	2.89975	6.57
3.51176	10	2.90632	6.5602
3.52176	10	2.91287	6.5504
3.53177	10	2.91942	6.5406
3.54177	10	2.92595	6.5308
3.55178	10	2.93248	6.521
3.56178	10	2.93899	6.5112
3.57179	10	2.9455	6.5014
3.58179	10	2.952	6.4916
3.5918	10	2.95848	6.4818
3.6018	10	2.96496	6.472
3.61181	10	2.97143	6.4622
3.62181	10	2.97788	6.4524
3.63182	10	2.98433	6.4426
3.64182	10	2.99077	6.4328
3.65183	10	2.9972	6.423
3.66183	10	3.00362	6.4132
3.67184	10	3.01002	6.4034
3.68184	10	3.01642	6.3936
3.69185	10	3.02281	6.3838
3.70185	10	3.02919	6.374
3.71186	10	3.03556	6.3642
3.72186	10	3.04192	6.3544
3.73187	10	3.04827	6.3446
3.74187	10	3.05461	6.3348
3.75188	10	3.06094	6.325
3.76188	10	3.06726	6.3152
3.77189	10	3.07357	6.3054
3.78189	10	3.07987	6.2956
3.7919	10	3.08616	6.2858
3.8019	10	3.09244	6.276
3.81191	10	3.09871	6.2662
3.82191	10	3.10497	6.2564
3.83192	10	3.11122	6.2466
3.84192	10	3.11747	6.2368
3.85193	10	3.1237	6.227
3.86193	10	3.12992	6.2172
3.87194	10	3.13613	6.2074
3.88194	10	3.14233	6.1976
3.89195	10	3.14853	6.1878
3.90195	10	3.15471	6.178
3.91196	10	3.16088	6.1682
3.92196	10	3.16705	6.1584
3.93197	10	3.1732	6.1486
3.94197	10	3.17934	6.1388
3.95198	10	3.18548	6.129
3.96198	10	3.1916	6.1192
3.97199	10	3.19772	6.1094
3.98199	10	3.20382	6.0996
3.992	10	3.20992	6.0898
4.002	10	3.216	6.08
4.01201	10	3.22208	6.0702
4.02201	10	3.22814	6.0604
4.03202	10	3.2342	6.0506
4.04202	10	3.24024	6.0408
4.05203	10	3.24628	6.031
4.06203	10	3.2523	6.0212
4.07204	10	3.25832	6.0114
4.08204	10	3.26433	6.0016
4.09205	10	3.27032	5.9918
4.10205	10	3.27631	5.982
4.11206	10	3.28229	5.9722
4.12206	10	3.28825	5.9624
4.13207	10	3.29421	5.9526
4.14207	10	3.30016	5.9428
4.15208	10	3.3061	5.933
4.16208	10	3.31203	5.9232
4.17209	10	3.31794	5.9134
4.18209	10	3.32385	5.9036
4.1921	10	3.32975	5.8938
4.2021	10	3.33564	5.884
4.21211	10	3.34152	5.8742
4.22211	10	3.34739	5.8644
4.23212	10	3.35325	5.8546
4.24212	10	3.3591	5.8448
4.25213	10	3.36494	5.835
4.26213	10	3.37077	5.8252
4.27214	10	3.37659	5.8154
4.28214	10	3.3824	5.8056
4.29215	10	3.3882	5.7958
4.30215	10	3.39399	5.786
4.31216	10	3.39977	5.7762
4.32216	10	3.40554	5.7664
4.33217	10	3.4113	5.7566
4.34217	10	3.41706	5.7468
4.35218	10	3.4228	5.737
4.36218	10	3.42853	5.7272
4.37219	10	3.43425	5.7174
4.38219	10	3.43996	5.7076
4.3922	10	3.44567	5.6978
4.4022	10	3.45136	5.688
4.41221	10	3.45704	5.6782
4.42221	10	3.46272	5.6684
4.43222	10	3.46838	5.6586
4.44222	10	3.47403	5.6488
4.45223	10	3.47968	5.639
4.46223	10	3.48531	5.6292
4.47224	10	3.49094	5.6194
4.48224	10	3.49655	5.6096
4.49225	10	3.50216	5.5998
4.50225	10	3.50775	5.59
4.51226	10	3.51334	5.5802
4.52226	10	3.51891	5.5704
4.53227	10	3.52448	5.5606
4.54227	10	3.53003	5.5508
4.55228	10	3.53558	5.541
4.56228	10	3.54111	5.5312
4.57229	10	3.54664	5.5214
4.58229	10	3.55216	5.5116
4.5923	10	3.55766	5.5018
4.6023	10	3.56316	5.492
4.61231	10	3.56865	5.4822
4.62231	10	3.57412	5.4724
4.63232	10	3.57959	5.4626
4.64232	10	3.58505	5.4528
4.65233	10	3.5905	5.443
4.66233	10	3.59594	5.4332
4.67234	10	3.60136	5.4234
4.68234	10	3.60678	5.4136
4.69235	10	3.61219	5.4038
4.70235	10	3.61759	5.394
4.71236	10	3.62298	5.3842
4.72236	10	3.62836	5.3744
4.73237	10	3.63373	5.3646
4.74237	10	3.63909	5.3548
4.75238	10	3.64444	5.345
4.76238	10	3.64978	5.3352
4.77239	10	3.65511	5.3254
4.78239	10	3.66043	5.3156
4.7924	10	3.66574	5.3058
4.8024	10	3.67104	5.296
4.81241	10	3.67633	5.2862
4.82241	10	3.68161	5.2764
4.83242	10	3.68688	5.2666
4.84242	10	3.69215	5.2568
4.85243	10	3.6974	5.247
4.86243	10	3.70264	5.2372
4.87244	10	3.70787	5.2274
4.88244	10	3.71309	5.2176
4.89245	10	3.71831	5.2078
4.90245	10	3.72351	5.198
4.91246	10	3.7287	5.1882
4.92246	10	3.73389	5.1784
